Task Type,Task ID,Task Name,Status,Task Content,Assignee,Priority,Latest Comment,Comment Count,Assigned Comment Count,Due Date,Start Date,Date Created,Date Updated,Date Closed,Date Done,Created By,Space,Folder,List,Subtask ID's,Subtask URL's,tags,Lists,Sprints,Linked Tasks,Linked Docs,Time Logged,Time Logged Rolled Up,Time Estimate,Time In Status,Points Estimate,Points Estimate Rolled Up,Ad-Hoc Capacity (number),Additional Comments (text),Assets Check Days (short text),Category (drop down),Context (labels),Coordinator (drop down),External Comms (Form Entry) (drop down),FADMIN Merchant Page (url),FQC (drop down),FQC (Form Entry) (drop down),FQC Capacity (number),FTP Path (url),Flyer Cadence (drop down),Flyer Review (drop down),Flyer Review Guide (url),Flyer Run (url),Flyer Type ID (short text),Focus (drop down),Lead (drop down),Lead (Form Entry) (short text),Merchant (drop down),Merchant ID (short text),Merchant Name (short text),OneGuide (url),Package (drop down),Page Swap Guide Audit (drop down),Page Swaps & Revisions (drop down),Page Swaps & Revisions (Form Entry) (drop down),Parent Banner (drop down),Preview Days (short text),Processor (Form Entry) (short text),Requester Name (short text),Retailer (drop down),Retailer Info (labels),Segment (drop down),Tier (drop down),Total Capacity Owned (formula),Upload (drop down),Upload (Form Entry) (drop down),Upload Capacity (number),⚡ Create New Run Task on PS Board (button),👀 Off-App Check (drop down),🗓 Scheduled Until (date)
Task,86duwhf5q,Ollie's Bargain Outlet,active retailers,"Request for Flex to complete FQC for both Weekly Regular Vanilla & Weekly Boosted flyers.

Weekly but has ad-hoc FQC dates so unable to schedule.

Doc will be responsible for submitting Ad-Hoc request and indicating whether or not to follow Vanilla or Boosted FQC process.
",[],none,,0,0,,,"Thursday, October 10th 2024, 3:59:54 pm -04:00","Friday, April 17th 2026, 10:04:31 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,30m,13606 hours,,0,,,,General Merch,,Annastiina Peltola,,https://fadmin.flippback.com/merchants/2261/dashboard,PS Eligible,,20,https://fadmin.flippback.com/merchants/2261/ftp_files,Weekly,,,,491,,Addie Dobson,,,2261,,https://docs.google.com/document/d/1IRqpP6JGQmpvktuqRCnFXSsxlRq-m0ri331IYNiGwKI/edit#heading=h.rfc8e5tpi1oo,,Instructions Missing,PS Eligible,,,,,,Ollie's Bargain Outlet,,Core,4,20,PS Eligible,,,,,
Task,86duwhf5v,Ollie's Bargain Outlet,active retailers,"Flyer Request: Grand Openings Ad-Hoc publications

Ad-Hoc, last minute requests. DOC will be responsible for comms, creating flyer run & submitting PSS requests.
",[],none,,0,0,,,"Thursday, October 10th 2024, 3:59:55 pm -04:00","Friday, April 17th 2026, 10:04:32 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,30m,13606 hours,,0,,,,General Merch,,Annastiina Peltola,,https://fadmin.flippback.com/merchants/2261/dashboard,PS Eligible,,25,https://fadmin.flippback.com/merchants/2261/ftp_files,Ad-Hoc,,,,491,,Addie Dobson,,,2261,,https://docs.google.com/document/d/1IRqpP6JGQmpvktuqRCnFXSsxlRq-m0ri331IYNiGwKI/edit#heading=h.rrpo7e3v3vb2,,Instructions Missing,PS Eligible,,,,,,Ollie's Bargain Outlet,,Core,4,35,PS Eligible,,10,,,
Task,86dubzg3u,Olympia Liquor ,active retailers,,[],none,,0,0,,,"Monday, August 12th 2024, 10:26:48 am -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,14982 hours,,0,0,,,"Alcohol, Wine and Spirits",,,,https://fadmin.flippback.com/merchants/5048/dashboard,PS Eligible,,10,https://fadmin.flippback.com/merchants/5048/ftp_files,Ad-Hoc,,,,10975,,Megan Kernaghan,,,5048,,https://docs.google.com/document/d/1cmEadLuD4rCwO0mkYn1Qe6ianve_dyGGNJAs29_qIaQ/edit?tab=t.0#heading=h.y2dgj7b691i1,,,OPS,,,,,,Olympia Liquor,,Organic Indexed,3,20,PS Eligible,,10,,,
Task,86dzp2nub,Park Street Market,active retailers,"
",[],none,,0,0,,,"Friday, February 6th 2026, 4:56:59 pm -05:00","Thursday, April 16th 2026, 8:16:38 pm -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,1149 hours,,0,,,5,Grocery,,Shabaz Malik,,https://fadmin.flippback.com/merchants/5953/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/5953/ftp_files,Bi-Weekly,,,,12036,,Rachel Kyryliuk,,,5953,,https://docs.google.com/document/d/11nBej2Mg5fQvG_SWCt8pMfJQfbWkJx5SmLXd-lluPv4/edit?tab=t.0#heading=h.gejosyr0iiv6,,,OPS,,,,,,,,Longtail,,,PS Eligible,,,,,
Task,86dtu2pye,Partsource,active retailers,"Flyer needs to be FQCd EOD Monday as an item export needs to be sent to the retailer Tuesday Morning.
",[],none,,0,0,,,"Thursday, June 13th 2024, 6:23:40 pm -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,16460 hours,,0,0,,10,Automotive,,Clifford Fernandes,,https://fadmin.flippback.com/merchants/3540/dashboard,PS Eligible,,20,https://fadmin.flippback.com/merchants/3540/ftp_files,Weekly,,,,3605,,Julia Burch,,,3540,,https://docs.google.com/document/d/1TI-N_pxk8qLc-Gm78UvQzNUtFpPoHJq6R7IRio4ja3c/edit?tab=t.0#heading=h.y2dgj7b691i1,,,OPS,,Canadian Tire,3,,,PartSource,,Core PLUS,4,35,PS Eligible,,15,,,"Sunday, March 29th 2026"
Task,86dtu2pyn,Party City CAN,active retailers,"Cadence: They have steady content but it varies between weekly, biweekly, and monthly. Typically the cadence is weekly and biweekly.
",[],none,,0,0,,,"Thursday, June 13th 2024, 6:23:42 pm -04:00","Thursday, April 16th 2026, 11:33:37 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,1149 hours,,0,15,,5,Arts & Crafts,,Clifford Fernandes,,https://flyers.merchants.wishabi.ca/merchants/3555/dashboard,PS Eligible,,25,https://flyers.merchants.wishabi.ca/merchants/3555/ftp_files,Ad-Hoc,,,,3632,,Julia Burch,,,3555,,https://docs.google.com/document/d/1N20PblQ4ZZxLNqrwKPbnEzDcM-aId5BC30SVMdSt8Jg/edit,,,OPS,,,,,,,,Core PLUS,4,40,OPS,,0,,,
Task,86e0k1guf,Party Expert,active retailers,"
",[],none,,0,0,,,"Thursday, March 26th 2026, 12:15:53 pm -04:00","Thursday, April 16th 2026, 11:33:50 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,25h,725 hours,,0,,,7,Specialty,,Rushia Fernandes,,https://fadmin.flippback.com/merchants/6077/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/6077/ftp_files,Ad-Hoc,,,,9934,,Roni Grigorian,,,6077,,https://docs.google.com/document/d/1xBXI2AWrqSlV7dKiB-yHrXOfjiTsuL-8SBHaLP6tc8w/edit?tab=t.0#heading=h.y2dgj7b691i1,,,PS Eligible,,,,,,Party Expert,,Longtail,,,PS Eligible,,,,,
Task,86dtu2pyr,Patrick Morin,active retailers,"The retailer sends the link sheet in a separate email
The retailer sends the pdfs in the form of a WeTransfer and flex will need to upload the files to the FTP and wait for the files to sync over before beginning the upload

unsure of the tier for PM, they are not included in the OneView Matrix***
",[],none,,0,0,,,"Thursday, June 13th 2024, 6:23:43 pm -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,16460 hours,,0,0,,7,Home Improvement,,Rushia Fernandes,,https://fadmin.flippback.com/merchants/3564/dashboard,PS Eligible,,20,https://fadmin.flippback.com/merchants/3564/ftp_files,Weekly,,,,10888,,,,,3564,,https://docs.google.com/document/d/1AcJEEw_awSeGF5Wu84XVqeArhU8raI6RtstrJu3lRUI/edit?usp=sharing,,,OPS,,,,,,Patrick Morin,,Core,3,30,PS Eligible,,10,,,"Tuesday, December 9th 2025"
Task,86e0k1guj,Paulmac's Pets,active retailers,"
",[],none,,0,0,,,"Thursday, March 26th 2026, 12:15:53 pm -04:00","Thursday, April 16th 2026, 11:33:55 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,35h,725 hours,,0,,,8,Pet Care,,Jessica Tam,,https://fadmin.flippback.com/merchants/3941/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/3941/ftp_files,Bi-Weekly,,,,4223,,Rachel Kyryliuk,,,3941,,https://docs.google.com/document/d/1cnCzKzcNPsvax7nX-nrzxz6WMC3RHflPuPHYiYn6oq4/edit#heading=h.y2dgj7b691i1,,,PS Eligible,,,,,,Paulmac's Pets,,Longtail,,,PS Eligible,,,,,
Task,86e0k1gup,Paulmac's Pets,active retailers,"
",[],none,,0,0,,,"Thursday, March 26th 2026, 12:15:53 pm -04:00","Thursday, April 16th 2026, 11:34:03 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,20h,725 hours,,0,,,8,Pet Care,,Jessica Tam,,https://fadmin.flippback.com/merchants/3941/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/3941/ftp_files,Weekly,,,,12090,,Rachel Kyryliuk,,,3941,,https://docs.google.com/document/d/1cnCzKzcNPsvax7nX-nrzxz6WMC3RHflPuPHYiYn6oq4/edit#heading=h.y2dgj7b691i1,,,PS Eligible,,,,,,Paulmac's Pets,,Longtail,,,PS Eligible,,,,,
Task,86e0k1gv0,Paulmac's Pets,active retailers,"
",[],none,,0,0,,,"Thursday, March 26th 2026, 12:15:54 pm -04:00","Thursday, April 16th 2026, 11:34:06 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,35h,725 hours,,0,,,8,Pet Care,,Jessica Tam,,https://fadmin.flippback.com/merchants/3941/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/3941/ftp_files,Ad-Hoc,,,,11278,,Rachel Kyryliuk,,,3941,,https://docs.google.com/document/d/1cnCzKzcNPsvax7nX-nrzxz6WMC3RHflPuPHYiYn6oq4/edit#heading=h.y2dgj7b691i1,,,PS Eligible,,,,,,Paulmac's Pets,,Longtail,,,PS Eligible,,,,,
Task,86dzp2nuj,Pavilions,active retailers,"
",[],none,,0,0,,,"Friday, February 6th 2026, 4:57:00 pm -05:00","Thursday, April 16th 2026, 11:34:34 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,1149 hours,,0,,,7,Grocery,,Annastiina Peltola,,https://fadmin.flippback.com/merchants/2377/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/2377/ftp_files,Weekly,,,,8144,,Julia Burch,,,2377,,https://docs.google.com/document/d/183GtNwUcM9JLHJpxIRREZrJXAirNAP8ctKJ5I8aFeS8/edit#heading=h.y2dgj7b691i1,,,OPS,,ABSCo,4,,,,,Core PLUS,,,PS Eligible,,,,,
Task,86e0k1gw5,Pet Valu,active retailers,"
",[],none,,0,0,,,"Thursday, March 26th 2026, 12:15:56 pm -04:00","Thursday, April 16th 2026, 11:34:41 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,35h,725 hours,,0,,,8,Pet Care,,Jessica Tam,,https://fadmin.flippback.com/merchants/1995/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/1995/ftp_files,Ad-Hoc,,,,1492,,Rachel Kyryliuk,,,1995,,https://docs.google.com/document/d/1cnCzKzcNPsvax7nX-nrzxz6WMC3RHflPuPHYiYn6oq4/edit#heading=h.y2dgj7b691i1,,,PS Eligible,,,,,,Pet Valu,,Longtail,,,PS Eligible,,,,,
Task,86e0k1gw8,Pet Valu,active retailers,"
",[],none,,0,0,,,"Thursday, March 26th 2026, 12:15:56 pm -04:00","Thursday, April 16th 2026, 11:34:46 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,20h,725 hours,,0,,,8,Pet Care,,Jessica Tam,,https://fadmin.flippback.com/merchants/1995/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/1995/ftp_files,Weekly,,,,12086,,Rachel Kyryliuk,,,1995,,https://docs.google.com/document/d/1cnCzKzcNPsvax7nX-nrzxz6WMC3RHflPuPHYiYn6oq4/edit#heading=h.y2dgj7b691i1,,,PS Eligible,,,,,,Pet Valu,,Longtail,,,PS Eligible,,,,,
Task,86e0k1gw6,Pet Valu,active retailers,"
",[],none,,0,0,,,"Thursday, March 26th 2026, 12:15:56 pm -04:00","Thursday, April 16th 2026, 11:34:50 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,35h,725 hours,,0,,,8,Pet Care,,Jessica Tam,,https://fadmin.flippback.com/merchants/1995/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/1995/ftp_files,Bi-Weekly,,,,63,,Rachel Kyryliuk,,,1995,,https://docs.google.com/document/d/1cnCzKzcNPsvax7nX-nrzxz6WMC3RHflPuPHYiYn6oq4/edit#heading=h.y2dgj7b691i1,,,PS Eligible,,,,,,Pet Valu,,Longtail,,,PS Eligible,,,,,
Task,86e0ku9j7,PetSmart Canada,active retailers,"
",[],none,,0,0,,,"Friday, March 27th 2026, 12:54:50 pm -04:00","Thursday, April 16th 2026, 11:34:53 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,65h,725 hours,,0,,,7,Pet Care,,Rushia Fernandes,,https://fadmin.flippback.com/merchants/1378/dashboard,OPS,,,https://fadmin.flippback.com/merchants/1378/ftp_files,Monthly,,,,8047,,Roni Grigorian,,,1378,,https://docs.google.com/document/d/1L6F2uSm19mIlJnoqA6oRca72oMCnxSzwxn4TRgdl5uM/edit?tab=t.0#heading=h.y2dgj7b691i1,,,OPS,,,,,,PetSmart Canada,,Core,,,PS Eligible,,,,,
Task,86e0ku9jh,PetSmart Canada,active retailers,"
",[],none,,0,0,,,"Friday, March 27th 2026, 12:54:50 pm -04:00","Thursday, April 16th 2026, 11:34:57 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,45h,725 hours,,0,,,7,Pet Care,,Rushia Fernandes,,https://fadmin.flippback.com/merchants/1378/dashboard,OPS,,,https://fadmin.flippback.com/merchants/1378/ftp_files,Ad-Hoc,,,,109,,Roni Grigorian,,,1378,,https://docs.google.com/document/d/1L6F2uSm19mIlJnoqA6oRca72oMCnxSzwxn4TRgdl5uM/edit?tab=t.0#heading=h.y2dgj7b691i1,,,PS Eligible,,,,,,PetSmart Canada,,Core,,,PS Eligible,,,,,
Task,86durc3dg,PetSmart Canada,active retailers,"This is for their Weekend flyer type which consists of content relative to 1-2 pages and has its own way to meet content policy requirements so that it can be on the Flipp app.
",[],none,,0,0,,,"Wednesday, September 25th 2024, 3:36:59 pm -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,45h,13606 hours,,0,0,,8,Pet Care,,Rushia Fernandes,,https://fadmin.flippback.com/merchants/1378/dashboard,OPS,,0,https://fadmin.flippback.com/merchants/1378/ftp_files,Ad-Hoc,,,,131,,Roni Grigorian,,,1378,,https://docs.google.com/document/d/1L6F2uSm19mIlJnoqA6oRca72oMCnxSzwxn4TRgdl5uM/edit#heading=h.y2dgj7b691i1,,,PS Eligible,,,,,,PetSmart Canada,,No Active Relationship,1,10,PS Eligible,,10,,,
Task,86dtu2pz3,Pharmachoice,active retailers,,[],none,reactivating retailer  ,1,0,,,"Thursday, June 13th 2024, 6:23:45 pm -04:00","Thursday, April 16th 2026, 11:35:01 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,45m,725 hours,,0,0,,7,Pharmacy,,Rushia Fernandes,,https://flyers.merchants.wishabi.ca/merchants/3088/dashboard,PS Eligible,,15,https://flyers.merchants.wishabi.ca/merchants/3088/ftp_files,Weekly,,,,3167,,Sabrina Ho,,,3088,,https://docs.google.com/document/d/13wdFy31dMGo47uQJ2PZZ7YrH6G7Z2ZNiBg_qBOav0I0/edit,,,PS Eligible,,,,,,,,Longtail,4,30,PS Eligible,,15,,,
Task,86dtu2pzg,Piggly Wiggly Carolina,active retailers,"One Guide is not yet complete, however Upload and FQC videos and notes have been added
",[],none,,0,0,,,"Thursday, June 13th 2024, 6:23:48 pm -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,16460 hours,,0,0,,5,Grocery,,Adnela Fejzulovic,,https://fadmin.flippback.com/merchants/3715/dashboard,PS Eligible,,5,https://fadmin.flippback.com/merchants/3715/ftp_files,Weekly,,,,3734,,Hannah Schiff-Kearn,,,3715,,https://docs.google.com/document/d/1uGGMKqF9BYcbA9UnmGQVWv1hJGq6phD8MwbWZBZAGRM/edit?tab=t.0#heading=h.y2dgj7b691i1,,Instructions Missing,PS Eligible,,,,,,Piggly Wiggly Carolina,,Organic Indexed,3,30,PS Eligible,,25,,,"Wednesday, April 8th 2026"
Task,86dw8mx4n,Piggly Wiggly Midwest,active retailers,"Retailer requires creation of generic codesheet every week based on information provided by retailer (details are in the oneguide for creation)
",[],none,,0,0,,,"Friday, March 14th 2025, 3:28:22 pm -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,9822 hours,,0,,,6,Grocery,,,,https://fadmin.flippback.com/merchants/5514/dashboard,PS Eligible,,5,https://fadmin.flippback.com/merchants/5514/ftp_files,Weekly,,,,7774,,Jenna Toppan,,,5514,,https://docs.google.com/document/d/134ydWUc92LP3e3QZlVF_TNv32kDSgtttYS10aZJ_SQ8/edit?tab=t.0,,,OPS,,,,,,Piggly Wiggly Midwest,,Organic Indexed,3,20,PS Eligible,,15,,,"Sunday, February 8th 2026"
Task,86durc367,Potvin & Bouchard,active retailers, ,[],none,,0,0,,,"Wednesday, September 25th 2024, 3:36:40 pm -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,13967 hours,,0,0,,7,Home Improvement,,Marion Kang,,https://fadmin.flippback.com/merchants/6484/dashboard,PS Eligible,,30,https://fadmin.flippback.com/merchants/6484/ftp_files,Weekly,,,,11030,,Addie Dobson,,,6484,,https://docs.google.com/document/d/1_ZeefJXPI1iDBqqFBEyhlIDE1c0_jg2okWAxHnuyFJs/edit#heading=h.y2dgj7b691i1,,Instructions Missing,PS Eligible,,,,,,Potvin & Bouchard,,Longtail,2,45,PS Eligible,,15,,,"Tuesday, December 29th 2026"
Task,86dtu2q04,Price Chopper USA,active retailers,,[],none,,0,0,,,"Thursday, June 13th 2024, 6:23:51 pm -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,40m,16460 hours,,0,5,,7,Grocery,,Ebony Powell,,https://fadmin.flippback.com/merchants/2701/dashboard,PS Eligible,,10,https://fadmin.flippback.com/merchants/2701/ftp_files,Weekly,,,,9982,,Hannah Schiff-Kearn,,,2701,,https://docs.google.com/document/d/1UYE6CW4B8lzGFxB0SuOYWj7pvfcxPb_xHJ2bLt3AmZA/edit?tab=t.0#heading=h.y2dgj7b691i1,,,PS Eligible,,,,,,Price Chopper USA,,Organic Indexed,4,15,PS Eligible,,0,,,"Friday, December 25th 2026"
Task,86dw8mx31,Price Less IGA,active retailers,,[],none,,0,0,,,"Friday, March 14th 2025, 3:28:18 pm -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,25m,9822 hours,,0,,,7,Grocery,,Sabrina Ho,,https://fadmin.flippback.com/merchants/5722/dashboard,PS Eligible,,10,https://fadmin.flippback.com/merchants/5722/ftp_files,Weekly,,,,11912,,Jenna Toppan,,,5722,,https://docs.google.com/document/d/1nzDnoGoU5JyvGErhCGy2wC-3crvgJo9wXRPL0Pf-yQk/edit?usp=sharing,,,PS Eligible,,,,,,Price Less IGA,,Core,3,20,PS Eligible,,10,,,"Wednesday, December 30th 2026"
Task,86dw8mx23,Price Less IGA (monthly),active retailers,"Flyer type contains both weekly and biweekly flyers
",[],none,,0,0,,,"Friday, March 14th 2025, 3:28:17 pm -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,25m,9822 hours,,0,,,7,Grocery,,Sabrina Ho,,https://fadmin.flippback.com/merchants/5722/dashboard,PS Eligible,,10,https://fadmin.flippback.com/merchants/5722/ftp_files,Monthly,,,,11877,,Jenna Toppan,,,5722,,https://docs.google.com/document/d/1nzDnoGoU5JyvGErhCGy2wC-3crvgJo9wXRPL0Pf-yQk/edit?usp=sharing,,,PS Eligible,,,,,,Price Less IGA (monthly),,Core,3,25,PS Eligible,,15,,,
Task,86dw8mx1w,Price Less IGA (weekly),active retailers,"Flyer type contains both weekly and biweekly flyers
",[],none,,0,0,,,"Friday, March 14th 2025, 3:28:15 pm -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,25m,9822 hours,,0,,,7,Grocery,,Sabrina Ho,,https://fadmin.flippback.com/merchants/5722/dashboard,PS Eligible,,10,https://fadmin.flippback.com/merchants/5722/ftp_files,Weekly,,,,11877,,Jenna Toppan,,,5722,,https://docs.google.com/document/d/1nzDnoGoU5JyvGErhCGy2wC-3crvgJo9wXRPL0Pf-yQk/edit?usp=sharing,,,PS Eligible,,,,,,Price Less IGA (weekly),,Core,3,25,PS Eligible,,15,,,"Wednesday, December 30th 2026"
Task,86durc3uj,PriceSmart Foods,active retailers,,[],none,,0,0,,,"Wednesday, September 25th 2024, 3:37:32 pm -04:00","Thursday, April 16th 2026, 11:35:18 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,,13967 hours,,0,0,,3,Grocery,,Marion Kang,,https://fadmin.flippback.com/merchants/2061/dashboard,PS Eligible,,10,https://fadmin.flippback.com/merchants/2061/ftp_files,Weekly,,,,8036,,Kim Potashner,,,2061,,https://docs.google.com/document/d/17yR6XN7LIJZsueNV1Anurx68loDTaoe3KNPdFiU5zYI/edit#heading=h.y2dgj7b691i1,,Instructions Missing,PS Eligible,,,,,,PriceSmart foods,,Core,5,15,PS Eligible,,5,,,"Wednesday, December 30th 2026"
Task,86e0ku9k0,PriceSmart Foods,active retailers,"Files are sent incredibly late on Tuesday, this must be uploaded quickly in order for FQC to be ready for Wednesday
",[],none,,0,0,,,"Friday, March 27th 2026, 12:54:51 pm -04:00","Thursday, April 16th 2026, 11:35:09 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,20h,725 hours,,0,,,3,Grocery,,Marion Kang,,https://fadmin.flippback.com/merchants/2061/dashboard,PS Eligible,,,https://fadmin.flippback.com/merchants/2061/ftp_files,Weekly,,,,179,,Kim Potashner,,,2061,,https://docs.google.com/document/d/17yR6XN7LIJZsueNV1Anurx68loDTaoe3KNPdFiU5zYI/edit?tab=t.0#heading=h.y2dgj7b691i1,,,PS Eligible,,,,,,PriceSmart foods,,Core,,,PS Eligible,,,,,
Task,86durc3d3,Princess Auto,active retailers,"Manual upload - need to make sure the French files get accounted for in the French language setting
",[],none,,0,0,,,"Wednesday, September 25th 2024, 3:36:58 pm -04:00","Thursday, April 9th 2026, 10:40:44 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,50h,13606 hours,,0,0,,15,Automotive,,Rushia Fernandes,,https://fadmin.flippback.com/merchants/1331/dashboard,OPS,,0,https://fadmin.flippback.com/merchants/1331/ftp_files,Monthly,,,,11,,Roni Grigorian,,,1331,,https://docs.google.com/document/d/10tPU0PKvnQjJ-ZCgz_kSqmC4kjPQQpw_rq2VWV9cJiQ/edit#heading=h.y2dgj7b691i1,,,OPS,,,,,,Princess Auto,,Core,1,25,PS Eligible,,25,,,"Tuesday, December 8th 2026"
Task,86e0ku9k7,Princess Auto,active retailers,"
",[],none,,0,0,,,"Friday, March 27th 2026, 12:54:51 pm -04:00","Thursday, April 16th 2026, 11:35:25 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,65h,725 hours,,0,,,7,Automotive,,Rushia Fernandes,,https://fadmin.flippback.com/merchants/1331/dashboard,OPS,,,https://fadmin.flippback.com/merchants/1331/ftp_files,Ad-Hoc,,,,10180,,Roni Grigorian,,,1331,,https://docs.google.com/document/d/10tPU0PKvnQjJ-ZCgz_kSqmC4kjPQQpw_rq2VWV9cJiQ/edit?tab=t.0,,,OPS,,,,,,Princess Auto,,Core,,,PS Eligible,,,,,
Task,86e0ku9km,Princess Auto,active retailers,"
",[],none,,0,0,,,"Friday, March 27th 2026, 12:54:52 pm -04:00","Thursday, April 16th 2026, 11:35:29 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,65h,725 hours,,0,,,7,Automotive,,Rushia Fernandes,,https://fadmin.flippback.com/merchants/1331-2/dashboard,OPS,,,https://fadmin.flippback.com/merchants/1331-2/ftp_files,Ad-Hoc,,,,65,,Roni Grigorian,,,1331,,https://docs.google.com/document/d/10tPU0PKvnQjJ-ZCgz_kSqmC4kjPQQpw_rq2VWV9cJiQ/edit?tab=t.0,,,OPS,,,,,,Princess Auto,,Core,,,PS Eligible,,,,,
Task,86e0ku9kq,Princess Auto,active retailers,"
",[],none,,0,0,,,"Friday, March 27th 2026, 12:54:52 pm -04:00","Thursday, April 16th 2026, 11:35:34 am -04:00",,,Matt Smith,VSM - Processing Support,hidden,PS Retailer Hub,[],[],,[PS Retailer Hub],[],,,,,55h,725 hours,,0,,,4,Automotive,,Rushia Fernandes,,https://fadmin.flippback.com/merchants/1331/dashboard,OPS,,,https://fadmin.flippback.com/merchants/1331/ftp_files,Monthly,,,,10178,,Roni Grigorian,,,1331,,https://docs.google.com/document/d/10tPU0PKvnQjJ-ZCgz_kSqmC4kjPQQpw_rq2VWV9cJiQ/edit?tab=t.1,,,OPS,,,,,,Princess Auto,,Core,,,PS Eligible,,,,,
